"Time yrs","Temp"
333600,-0.4521
333700,-0.5983
333800,-0.7824
333900,-0.9735
334000,-1.1753
334100,-1.3662
334200,-1.5877
334300,-1.8215
334400,-2.0621
334500,-2.3213
334600,-2.5319
334700,-2.8158
334800,-3.0646
334900,-3.3285
335000,-3.6034
335100,-3.8877
335200,-4.1635
335300,-4.4289
335400,-4.6671
335500,-4.8717
335600,-5.0571
335700,-5.2051
335800,-5.2956
335900,-5.3794
336000,-5.4469
336100,-5.4705
336200,-5.5223
336300,-5.5578
336400,-5.6113
336500,-5.7272
336600,-5.8465
336700,-5.9764
336800,-6.1198
336900,-6.2786
337000,-6.5676
337100,-6.8442
337200,-7.1462
337300,-7.4265
337400,-7.6717
337500,-7.8833
337600,-8.1004
337700,-8.2606
337800,-8.382
337900,-8.421
338000,-8.5092
338100,-8.6056
338200,-8.6801
338300,-8.7703
338400,-8.8505
338500,-8.9064
338600,-8.9218
338700,-8.9536
338800,-8.9948
338900,-8.9705
339000,-9.0591
339100,-9.1523
339200,-9.2102
339300,-9.298
339400,-9.3715
339500,-9.4385
339600,-9.4767
339700,-9.5488
339800,-9.5817
339900,-9.5931
340000,-9.7795
340100,-9.966
340200,-10.178
340300,-10.366
340400,-10.596
340500,-10.818
340600,-11.028
340700,-11.233
340800,-11.386
340900,-11.503
341000,-11.709
341100,-11.923
341200,-12.124
341300,-12.304
341400,-12.5
341500,-12.69
341600,-12.862
341700,-13.012
341800,-13.159
341900,-13.219
342000,-13.377
342100,-13.517
342200,-13.645
342300,-13.744
342400,-13.895
342500,-14.022
342600,-14.151
342700,-14.259
342800,-14.302
342900,-14.271
343000,-14.29
343100,-14.318
343200,-14.34
343300,-14.381
343400,-14.39
343500,-14.402
343600,-14.412
343700,-14.433
343800,-14.423
343900,-14.37
344000,-14.396
344100,-14.448
344200,-14.523
344300,-14.575
344400,-14.596
344500,-14.639
344600,-14.658
344700,-14.638
344800,-14.608
344900,-14.556
345000,-14.533
345100,-14.519
345200,-14.471
345300,-14.398
345400,-14.354
345500,-14.282
345600,-14.217
345700,-14.156
345800,-14.059
345900,-13.911
346000,-13.782
346100,-13.674
346200,-13.559
346300,-13.456
346400,-13.333
346500,-13.245
346600,-13.133
346700,-13.028
346800,-12.918
346900,-12.774
347000,-12.579
347100,-12.409
347200,-12.222
347300,-12.034
347400,-11.88
347500,-11.726
347600,-11.595
347700,-11.482
347800,-11.358
347900,-11.268
348000,-11.173
348100,-11.083
348200,-11.034
348300,-11.01
348400,-10.99
348500,-10.929
348600,-10.885
348700,-10.86
348800,-10.877
348900,-10.965
349000,-11.032
349100,-11.126
349200,-11.228
349300,-11.347
349400,-11.491
349500,-11.624
349600,-11.745
349700,-11.877
349800,-12.029
349900,-12.183
350000,-12.27
350100,-12.36
350200,-12.466
350300,-12.544
350400,-12.609
350500,-12.674
350600,-12.764
350700,-12.861
350800,-12.974
350900,-13.139
351000,-13.253
351100,-13.365
351200,-13.46
351300,-13.526
351400,-13.608
351500,-13.666
351600,-13.722
351700,-13.732
351800,-13.709
351900,-13.662
352000,-13.524
352100,-13.397
352200,-13.26
352300,-13.153
352400,-13.058
352500,-12.981
352600,-12.908
352700,-12.898
352800,-12.9
352900,-12.949
353000,-12.929
353100,-12.883
353200,-12.811
353300,-12.701
353400,-12.57
353500,-12.39
353600,-12.209
353700,-11.992
353800,-11.796
353900,-11.629
354000,-11.465
354100,-11.36
354200,-11.282
354300,-11.249
354400,-11.222
354500,-11.223
354600,-11.2
354700,-11.238
354800,-11.265
354900,-11.326
355000,-11.354
355100,-11.366
355200,-11.345
355300,-11.344
355400,-11.337
355500,-11.39
355600,-11.462
355700,-11.574
355800,-11.698
355900,-11.884
356000,-12.078
356100,-12.295
356200,-12.505
356300,-12.714
356400,-12.892
356500,-13.004
356600,-13.07
356700,-13.074
356800,-13.012
356900,-12.884
357000,-12.73
357100,-12.587
357200,-12.442
357300,-12.309
357400,-12.205
357500,-12.184
357600,-12.206
357700,-12.267
357800,-12.373
357900,-12.488
358000,-12.622
358100,-12.761
358200,-12.907
358300,-13.02
358400,-13.104
358500,-13.158
358600,-13.165
358700,-13.17
358800,-13.162
358900,-13.13
359000,-13.11
359100,-13.1
359200,-13.11
359300,-13.118
359400,-13.137
359500,-13.166
359600,-13.204
359700,-13.241
359800,-13.239
359900,-13.231
360000,-13.205
360100,-13.156
360200,-13.094
360300,-13.034
360400,-12.967
360500,-12.908
360600,-12.875
360700,-12.884
360800,-12.924
360900,-12.985
361000,-13.075
361100,-13.196
361200,-13.3
361300,-13.403
361400,-13.477
361500,-13.52
361600,-13.513
361700,-13.441
361800,-13.355
361900,-13.21
362000,-13.068
362100,-12.911
362200,-12.798
362300,-12.714
362400,-12.673
362500,-12.688
362600,-12.751
362700,-12.837
362800,-12.983
362900,-13.148
363000,-13.312
363100,-13.467
363200,-13.611
363300,-13.725
363400,-13.842
363500,-13.908
363600,-13.942
363700,-13.939
363800,-13.915
363900,-13.863
364000,-13.767
364100,-13.668
364200,-13.599
364300,-13.544
364400,-13.497
364500,-13.444
364600,-13.388
364700,-13.353
364800,-13.303
364900,-13.245
365000,-13.104
365100,-12.959
365200,-12.812
365300,-12.684
365400,-12.583
365500,-12.495
365600,-12.419
365700,-12.382
365800,-12.4
365900,-12.46
366000,-12.519
366100,-12.613
366200,-12.73
366300,-12.838
366400,-12.946
366500,-13.022
366600,-13.093
366700,-13.148
366800,-13.196
366900,-13.188
367000,-13.145
367100,-13.05
367200,-12.954
367300,-12.869
367400,-12.79
367500,-12.731
367600,-12.697
367700,-12.671
367800,-12.701
367900,-12.765
368000,-12.848
368100,-12.942
368200,-13.037
368300,-13.132
368400,-13.227
368500,-13.317
368600,-13.389
368700,-13.419
368800,-13.404
368900,-13.361
369000,-13.279
369100,-13.186
369200,-13.101
369300,-13.023
369400,-12.96
369500,-12.942
369600,-12.938
369700,-12.991
369800,-13.071
369900,-13.19
370000,-13.297
370100,-13.373
370200,-13.455
370300,-13.514
370400,-13.543
370500,-13.538
370600,-13.523
370700,-13.453
370800,-13.368
370900,-13.26
371000,-13.147
371100,-13.045
371200,-12.958
371300,-12.9
371400,-12.85
371500,-12.818
371600,-12.806
371700,-12.836
371800,-12.885
371900,-12.937
372000,-12.979
372100,-13.017
372200,-13.047
372300,-13.048
372400,-13.04
372500,-13.023
372600,-12.988
372700,-12.953
372800,-12.93
372900,-12.927
373000,-12.929
373100,-12.959
373200,-13.008
373300,-13.057
373400,-13.112
373500,-13.164
373600,-13.176
373700,-13.164
373800,-13.135
373900,-13.073
374000,-12.989
374100,-12.905
374200,-12.819
374300,-12.726
374400,-12.63
374500,-12.553
374600,-12.493
374700,-12.451
374800,-12.419
374900,-12.409
375000,-12.403
375100,-12.402
375200,-12.403
375300,-12.403
375400,-12.388
375500,-12.333
375600,-12.264
375700,-12.174
375800,-12.05
375900,-11.885
376000,-11.737
376100,-11.583
376200,-11.418
376300,-11.275
376400,-11.131
376500,-10.996
376600,-10.894
376700,-10.787
376800,-10.704
376900,-10.649
377000,-10.622
377100,-10.608
377200,-10.616
377300,-10.621
377400,-10.644
377500,-10.659
377600,-10.691
377700,-10.712
377800,-10.746
377900,-10.758
378000,-10.774
378100,-10.807
378200,-10.814
378300,-10.835
378400,-10.822
378500,-10.819
378600,-10.814
378700,-10.807
378800,-10.814
378900,-10.784
379000,-10.795
379100,-10.802
379200,-10.817
379300,-10.835
379400,-10.832
379500,-10.829
379600,-10.821
379700,-10.792
379800,-10.724
379900,-10.637
380000,-10.564
380100,-10.48
380200,-10.41
380300,-10.352
380400,-10.294
380500,-10.279
380600,-10.269
380700,-10.272
380800,-10.281
380900,-10.31
381000,-10.368
381100,-10.424
381200,-10.489
381300,-10.537
381400,-10.554
381500,-10.559
381600,-10.516
381700,-10.453
381800,-10.336
381900,-10.215
382000,-10.095
382100,-10.007
382200,-9.8885
382300,-9.7709
382400,-9.6759
382500,-9.5769
382600,-9.4925
382700,-9.4494
382800,-9.405
382900,-9.3956
383000,-9.3874
383100,-9.3753
383200,-9.3547
383300,-9.3121
383400,-9.2961
383500,-9.2626
383600,-9.2355
383700,-9.2046
383800,-9.1988
383900,-9.2196
384000,-9.2599
384100,-9.3097
384200,-9.3483
384300,-9.4087
384400,-9.4563
384500,-9.5158
384600,-9.5877
384700,-9.6509
384800,-9.7
384900,-9.7352
385000,-9.7808
385100,-9.8076
385200,-9.8476
385300,-9.8711
385400,-9.8978
385500,-9.9089
385600,-9.9211
385700,-9.9238
385800,-9.9414
385900,-9.9475
386000,-9.9388
386100,-9.947
386200,-9.9438
386300,-9.9302
386400,-9.8958
386500,-9.8631
386600,-9.8092
386700,-9.7237
386800,-9.6157
386900,-9.4633
387000,-9.2746
387100,-9.1096
387200,-8.9352
387300,-8.7718
387400,-8.6136
387500,-8.4676
387600,-8.3237
387700,-8.2074
387800,-8.0963
387900,-8.0038
388000,-7.9459
388100,-7.91
388200,-7.8825
388300,-7.8882
388400,-7.9035
388500,-7.9215
388600,-7.9505
388700,-7.9839
388800,-8.0214
388900,-8.0479
389000,-8.086
389100,-8.1042
389200,-8.1105
389300,-8.112
389400,-8.1109
389500,-8.1127
389600,-8.0972
389700,-8.0769
389800,-8.0783
389900,-8.0827
390000,-8.1247
390100,-8.1744
390200,-8.2394
390300,-8.3045
390400,-8.3653
390500,-8.4265
390600,-8.4716
390700,-8.4959
390800,-8.505
390900,-8.4865
391000,-8.4928
391100,-8.4884
391200,-8.4975
391300,-8.4912
391400,-8.5251
391500,-8.5646
391600,-8.6273
391700,-8.7129
391800,-8.8431
391900,-8.992
392000,-9.1898
392100,-9.3912
392200,-9.5559
392300,-9.7152
392400,-9.8504
392500,-9.9705
392600,-10.057
392700,-10.116
392800,-10.145
392900,-10.142
393000,-10.14
393100,-10.139
393200,-10.129
393300,-10.122
393400,-10.14
393500,-10.168
393600,-10.193
393700,-10.246
393800,-10.327
393900,-10.374
394000,-10.463
394100,-10.508
394200,-10.532
394300,-10.535
394400,-10.502
394500,-10.449
394600,-10.365
394700,-10.257
394800,-10.122
394900,-9.9755
395000,-9.8558
395100,-9.7612
395200,-9.7075
395300,-9.6651
395400,-9.6548
395500,-9.634
395600,-9.6253
395700,-9.6073
395800,-9.5772
395900,-9.5047
396000,-9.4277
396100,-9.3254
396200,-9.2112
396300,-9.0829
396400,-8.9592
396500,-8.8482
396600,-8.7546
396700,-8.6621
396800,-8.5892
396900,-8.5277
397000,-8.4816
397100,-8.4332
397200,-8.3658
397300,-8.2886
397400,-8.1775
397500,-8.0442
397600,-7.8639
397700,-7.6634
397800,-7.4274
397900,-7.1778
398000,-6.9114
398100,-6.6456
398200,-6.3907
398300,-6.1751
398400,-5.9861
398500,-5.8358
398600,-5.7292
398700,-5.6572
398800,-5.6164
398900,-5.6102
399000,-5.6137
399100,-5.6126
399200,-5.601
399300,-5.561
399400,-5.4909
399500,-5.389
399600,-5.2837
399700,-5.1593
399800,-5.0296
399900,-4.9079
400000,-4.7767
400100,-4.6324
400200,-4.4797
400300,-4.3172
400400,-4.1289
400500,-3.9253
400600,-3.6945
400700,-3.4399
400800,-3.1639
400900,-2.8717
401000,-2.5619
401100,-2.2497
401200,-1.9472
401300,-1.6669
401400,-1.4053
401500,-1.1812
401600,-0.982
401700,-0.8072
401800,-0.6686
401900,-0.5369
402000,-0.4124
402100,-0.285
402200,-0.1456
402300,0.0083
402400,0.1836
402500,0.3807
402600,0.587
402700,0.8077
402800,1.0207
402900,1.2261
403000,1.405
403100,1.5518
403200,1.6652
403300,1.7438
403400,1.7879
403500,1.7938
403600,1.7799
403700,1.755
403800,1.7144
403900,1.6814
404000,1.6433
404100,1.6253
404200,1.6108
404300,1.6038
404400,1.6011
404500,1.5946
404600,1.5787
404700,1.5523
404800,1.5099
404900,1.4457
405000,1.3671
405100,1.2732
405200,1.1744
405300,1.0781
405400,0.9974
405500,0.94
405600,0.9101
405700,0.9188
405800,0.9635
405900,1.0504
406000,1.156
406100,1.2729
406200,1.3854
406300,1.4848
406400,1.5601
406500,1.5994
406600,1.6035
406700,1.5584
406800,1.4771
406900,1.3706
407000,1.2387
407100,1.1035
407200,0.988
407300,0.8914
407400,0.8285
407500,0.801
407600,0.8128
407700,0.859
407800,0.9406
407900,1.0322
408000,1.1249
408100,1.2031
408200,1.255
408300,1.277
408400,1.2598
408500,1.223
408600,1.1695
408700,1.0756
408800,0.9616
408900,0.8423
409000,0.7206
409100,0.6078
409200,0.5315
409300,0.4578
409400,0.4305
409500,0.4229
409600,0.4253
409700,0.4426
409800,0.4456
409900,0.4758
410000,0.4987
410100,0.5145
410200,0.5196
410300,0.5272
410400,0.5353
410500,0.5418
410600,0.5598
410700,0.5703
410800,0.5993
410900,0.6385
411000,0.7035
411100,0.772
411200,0.8373
411300,0.9193
411400,0.9637
411500,1.0219
411600,1.0325
411700,1.0276
411800,0.9784
411900,0.8566
412000,0.7066
412100,0.5231
412200,0.3123
412300,0.0891
412400,-0.14
412500,-0.3515
412600,-0.5083
412700,-0.6489
412800,-0.7572
412900,-0.8224
413000,-0.8785
413100,-0.9111
413200,-0.9621
413300,-1.0009
413400,-1.0304
413500,-1.0766
413600,-1.1192
413700,-1.1734
413800,-1.247
413900,-1.2983
414000,-1.3701
414100,-1.41
414200,-1.4531
414300,-1.4744
414400,-1.4551
414500,-1.4406
414600,-1.4105
414700,-1.3496
414800,-1.2206
414900,-1.0984
415000,-0.9828
415100,-0.8415
415200,-0.7314
415300,-0.6372
415400,-0.535
415500,-0.5076
415600,-0.4861
415700,-0.5252
415800,-0.5981
415900,-0.714
416000,-0.8388
416100,-0.9769
416200,-1.0915
416300,-1.2291
416400,-1.3591
416500,-1.4983
416600,-1.6161
416700,-1.752
416800,-1.891
416900,-2.0417
417000,-2.2052
417100,-2.3762
417200,-2.51
417300,-2.6559
417400,-2.7619
417500,-2.8737
417600,-2.967
417700,-3.0297
417800,-3.0795
417900,-3.1102
418000,-3.143
418100,-3.1445
418200,-3.1468
418300,-3.1265
418400,-3.0604
418500,-2.9911
418600,-2.9565
418700,-2.9625
418800,-3.0206
418900,-3.1237
419000,-3.3216
419100,-3.5582
419200,-3.8306
419300,-4.1099
419400,-4.3921
419500,-4.6746
419600,-4.9283
419700,-5.1716
419800,-5.3898
419900,-5.5644
420000,-5.736
420100,-5.8814
420200,-6.0041
420300,-6.124
420400,-6.2135
420500,-6.2965
420600,-6.3669
420700,-6.4424
420800,-6.4874
420900,-6.5498
421000,-6.5891
421100,-6.5775
421200,-6.5623
421300,-6.4792
421400,-6.3597
421500,-6.199
421600,-5.9988
421700,-5.7393
421800,-5.4516
421900,-5.1155
422000,-4.8211
422100,-4.5657
422200,-4.3954
422300,-4.2765
422400,-4.2339
422500,-4.2769
422600,-4.3845
422700,-4.5051
422800,-4.6695
422900,-4.848
423000,-5.017
423100,-5.2091
423200,-5.4047
423300,-5.6026
423400,-5.7833
423500,-5.9466
423600,-6.1194
423700,-6.2964
423800,-6.537
423900,-6.7219
424000,-6.9507
424100,-7.1745
424200,-7.3682
424300,-7.4915
424400,-7.6148
424500,-7.6654
424600,-7.6069
424700,-7.4705
424800,-7.2553
424900,-6.9783
425000,-6.6249
425100,-6.2905
425200,-5.9918
425300,-5.7698
425400,-5.5583
425500,-5.454
425600,-5.4078
425700,-5.5008
425800,-5.6593
425900,-5.9012
426000,-6.268
426100,-6.674
426200,-7.0238
426300,-7.3922
426400,-7.75
426500,-8.0818
426600,-8.3886
426700,-8.6404
426800,-8.8541
426900,-9.0408
427000,-9.2524
427100,-9.4477
427200,-9.6396
427300,-9.7697
427400,-9.9
427500,-9.9874
427600,-10.034
427700,-10.047
427800,-10.075
427900,-10.024
428000,-9.9937
428100,-9.9288
428200,-9.8634
428300,-9.8148
428400,-9.8272
428500,-9.8937
428600,-10.038
428700,-10.219
428800,-10.431
428900,-10.69
429000,-11.049
429100,-11.439
429200,-11.854
429300,-12.18
429400,-12.518
429500,-12.817
429600,-13.082
429700,-13.29
429800,-13.466
429900,-13.58
430000,-13.738
430100,-13.908
430200,-14.032
430300,-14.169
430400,-14.325
430500,-14.449
430600,-14.524
430700,-14.602
430800,-14.663
430900,-14.732
431000,-14.802
431100,-14.855
431200,-14.915
431300,-14.958
431400,-15.004
431500,-15.057
431600,-15.122
431700,-15.178
431800,-15.245
431900,-15.299
432000,-15.416
432100,-15.504
432200,-15.61
432300,-15.711
432400,-15.781
432500,-15.878
432600,-15.908
432700,-15.918
432800,-15.898
432900,-15.83
433000,-15.825
433100,-15.782
433200,-15.761
433300,-15.731
433400,-15.732
433500,-15.765
433600,-15.852
433700,-15.944
433800,-16.064
433900,-16.149
434000,-16.271
434100,-16.348
434200,-16.4
434300,-16.441
434400,-16.443
434500,-16.417
434600,-16.368
434700,-16.318
434800,-16.221
434900,-16.133
435000,-16.076
435100,-16.04
435200,-16.045
435300,-16.066
435400,-16.102
435500,-16.107
435600,-16.108
435700,-16.128
435800,-16.137
435900,-16.089
436000,-16.067
436100,-15.998
436200,-15.994
436300,-15.986
436400,-15.962
436500,-15.947
436600,-15.969
436700,-16.012
436800,-16.054
436900,-16.135
437000,-16.228
437100,-16.285
437200,-16.314
437300,-16.328
437400,-16.306
437500,-16.191
437600,-16.017
437700,-15.805
437800,-15.529
437900,-15.206
438000,-14.86
438100,-14.511
438200,-14.217
438300,-13.979
438400,-13.752
438500,-13.576
438600,-13.461
438700,-13.395
438800,-13.367
438900,-13.391
439000,-13.416
439100,-13.481
439200,-13.548
439300,-13.652
439400,-13.751
439500,-13.872
439600,-14.019
439700,-14.167
439800,-14.297
439900,-14.442
440000,-14.575
440100,-14.682
440200,-14.78
440300,-14.897
440400,-14.981
440500,-15.045
440600,-15.059
440700,-15.091
440800,-15.069
440900,-15.08
441000,-14.98
441100,-14.866
441200,-14.77
441300,-14.67
441400,-14.607
441500,-14.517
441600,-14.436
441700,-14.39
441800,-14.391
441900,-14.46
442000,-14.526
442100,-14.637
442200,-14.782
442300,-14.956
442400,-15.151
442500,-15.377
442600,-15.613
442700,-15.858
442800,-16.09
442900,-16.331
443000,-16.505
443100,-16.66
443200,-16.775
443300,-16.88
443400,-16.958
443500,-17.033
443600,-17.073
443700,-17.108
443800,-17.163
443900,-17.218
444000,-17.236
444100,-17.249
444200,-17.239
444300,-17.213
444400,-17.132
444500,-17.041
444600,-16.901
444700,-16.708
444800,-16.459
444900,-16.19
445000,-15.868
445100,-15.551
445200,-15.271
445300,-15.046
445400,-14.885
445500,-14.763
445600,-14.722
445700,-14.744
445800,-14.813
445900,-14.976
446000,-15.127
446100,-15.293
446200,-15.459
446300,-15.591
446400,-15.696
446500,-15.772
446600,-15.818
446700,-15.817
446800,-15.809
446900,-15.754
447000,-15.637
447100,-15.47
447200,-15.322
447300,-15.129
447400,-14.946
447500,-14.755
447600,-14.56
447700,-14.371
447800,-14.214
447900,-14.051
448000,-13.91
448100,-13.765
448200,-13.625
448300,-13.505
448400,-13.374
448500,-13.299
448600,-13.235
448700,-13.184
448800,-13.161
448900,-13.196
449000,-13.268
449100,-13.353
449200,-13.422
449300,-13.514
449400,-13.604
449500,-13.699
449600,-13.826
449700,-13.923
449800,-14.044
449900,-14.186
450000,-14.328
450100,-14.474
450200,-14.609
450300,-14.723
450400,-14.804
450500,-14.833
450600,-14.864
450700,-14.867
450800,-14.813
450900,-14.735
451000,-14.675
451100,-14.606
451200,-14.542
451300,-14.495
451400,-14.455
451500,-14.429
451600,-14.45
451700,-14.444
451800,-14.467
451900,-14.472
452000,-14.464
452100,-14.456
452200,-14.446
452300,-14.418
452400,-14.365
452500,-14.27
452600,-14.166
452700,-14.017
452800,-13.868
452900,-13.724
453000,-13.632
453100,-13.555
453200,-13.535
453300,-13.534
453400,-13.556
453500,-13.595
453600,-13.618
453700,-13.648
453800,-13.647
453900,-13.629
454000,-13.547
454100,-13.436
454200,-13.318
454300,-13.182
454400,-13.032
454500,-12.91
454600,-12.778
454700,-12.703
454800,-12.626
454900,-12.594
455000,-12.584
455100,-12.576
455200,-12.588
455300,-12.616
455400,-12.636
455500,-12.623
455600,-12.58
455700,-12.539
455800,-12.447
455900,-12.313
456000,-12.182
456100,-12.058
456200,-11.96
456300,-11.871
456400,-11.84
456500,-11.863
456600,-11.928
456700,-12.073
456800,-12.253
456900,-12.512
457000,-12.765
457100,-13.027
457200,-13.276
457300,-13.511
457400,-13.679
457500,-13.851
457600,-13.925
457700,-13.965
457800,-13.961
457900,-13.947
458000,-13.881
458100,-13.793
458200,-13.7
458300,-13.583
458400,-13.477
458500,-13.371
458600,-13.31
458700,-13.23
458800,-13.182
458900,-13.129
459000,-13.069
459100,-13.009
459200,-12.99
459300,-12.971
459400,-12.986
459500,-13.032
459600,-13.094
459700,-13.174
459800,-13.299
459900,-13.438
460000,-13.557
460100,-13.663
460200,-13.756
460300,-13.827
460400,-13.926
460500,-13.976
460600,-13.996
460700,-14.022
460800,-14.049
460900,-14.076
461000,-14.059
461100,-14.053
461200,-14.022
461300,-13.997
461400,-13.958
461500,-13.911
461600,-13.847
461700,-13.756
461800,-13.653
461900,-13.55
462000,-13.434
462100,-13.322
462200,-13.228
462300,-13.167
462400,-13.119
462500,-13.116
462600,-13.149
462700,-13.231
462800,-13.344
462900,-13.498
463000,-13.645
463100,-13.798
463200,-13.935
463300,-14.026
463400,-14.136
463500,-14.204
463600,-14.256
463700,-14.257
463800,-14.226
463900,-14.189
464000,-14.137
464100,-14.077
464200,-13.993
464300,-13.926
464400,-13.837
464500,-13.73
464600,-13.645
464700,-13.535
464800,-13.425
464900,-13.274
465000,-13.161
465100,-13.019
465200,-12.866
465300,-12.718
465400,-12.563
465500,-12.451
465600,-12.32
465700,-12.229
465800,-12.142
465900,-12.083
466000,-12.085
466100,-12.087
466200,-12.116
466300,-12.163
466400,-12.193
466500,-12.218
466600,-12.271
466700,-12.339
466800,-12.391
466900,-12.427
467000,-12.491
467100,-12.53
467200,-12.53
467300,-12.532
467400,-12.509
467500,-12.484
467600,-12.44
467700,-12.383
467800,-12.289
467900,-12.182
468000,-12.123
468100,-12.087
468200,-12.03
468300,-12.006
468400,-11.962
468500,-11.895
468600,-11.805
468700,-11.715
468800,-11.612
468900,-11.467
469000,-11.399
469100,-11.36
469200,-11.301
469300,-11.242
469400,-11.224
469500,-11.2
469600,-11.172
469700,-11.106
469800,-11.061
469900,-11.018
470000,-11.049
470100,-11.086
470200,-11.096
470300,-11.085
470400,-11.066
470500,-11.011
470600,-10.955
470700,-10.863
470800,-10.719
470900,-10.516
471000,-10.354
471100,-10.162
471200,-9.96
471300,-9.7753
471400,-9.6002
471500,-9.451
471600,-9.3287
471700,-9.1987
471800,-9.0666
471900,-8.9315
472000,-8.864
472100,-8.8296
472200,-8.8569
472300,-8.8745
472400,-8.9106
472500,-8.9462
472600,-9.0043
472700,-9.0757
472800,-9.1538
472900,-9.2175
473000,-9.309
473100,-9.4183
473200,-9.5083
473300,-9.6056
473400,-9.6963
473500,-9.7427
473600,-9.7976
473700,-9.8164
473800,-9.8561
473900,-9.9009
474000,-9.994
474100,-10.093
474200,-10.212
474300,-10.312
474400,-10.398
474500,-10.481
474600,-10.585
474700,-10.698
474800,-10.79
474900,-10.896
475000,-10.996
475100,-11.072
475200,-11.167
475300,-11.241
475400,-11.336
475500,-11.423
475600,-11.506
475700,-11.611
475800,-11.688
475900,-11.784
476000,-11.828
476100,-11.87
476200,-11.898
476300,-11.894
476400,-11.894
476500,-11.846
476600,-11.795
476700,-11.733
476800,-11.668
476900,-11.596
477000,-11.514
477100,-11.451
477200,-11.389
477300,-11.375
477400,-11.37
477500,-11.377
477600,-11.397
477700,-11.427
477800,-11.474
477900,-11.542
478000,-11.548
478100,-11.548
478200,-11.554
478300,-11.563
478400,-11.563
478500,-11.583
478600,-11.621
478700,-11.684
478800,-11.79
478900,-11.917
479000,-11.998
479100,-12.102
479200,-12.195
479300,-12.269
479400,-12.347
479500,-12.38
479600,-12.393
479700,-12.363
479800,-12.325
479900,-12.262
480000,-12.141
480100,-11.998
480200,-11.864
480300,-11.763
480400,-11.678
480500,-11.653
480600,-11.646
480700,-11.703
480800,-11.789
480900,-11.924
481000,-12.031
481100,-12.148
481200,-12.254
481300,-12.345
481400,-12.408
481500,-12.452
481600,-12.472
481700,-12.465
481800,-12.448
481900,-12.426
482000,-12.328
482100,-12.264
482200,-12.208
482300,-12.16
482400,-12.14
482500,-12.131
482600,-12.117
482700,-12.104
482800,-12.098
482900,-12.084
483000,-11.988
483100,-11.868
483200,-11.729
483300,-11.585
483400,-11.415
483500,-11.276
483600,-11.118
483700,-10.968
483800,-10.823
483900,-10.694
484000,-10.547
484100,-10.412
484200,-10.268
484300,-10.121
484400,-9.9405
484500,-9.7678
484600,-9.5752
484700,-9.3629
484800,-9.1412
484900,-8.9261
485000,-8.6766
485100,-8.4169
485200,-8.1869
485300,-7.9629
485400,-7.7639
485500,-7.6012
485600,-7.4584
485700,-7.3732
485800,-7.324
485900,-7.3285
486000,-7.3532
486100,-7.4041
486200,-7.4577
486300,-7.5154
486400,-7.5436
486500,-7.5647
486600,-7.5798
486700,-7.5679
486800,-7.5353
486900,-7.4978
487000,-7.4573
487100,-7.3918
487200,-7.3236
487300,-7.2397
487400,-7.1585
487500,-7.0759
487600,-6.9817
487700,-6.8951
487800,-6.8063
487900,-6.6866
488000,-6.5953
488100,-6.4941
488200,-6.3664
488300,-6.2425
488400,-6.103
488500,-5.9586
488600,-5.8134
488700,-5.6302
488800,-5.427
488900,-5.2056
489000,-4.995
489100,-4.8136
489200,-4.6302
489300,-4.4781
489400,-4.3358
489500,-4.2189
489600,-4.1109
489700,-4.0099
489800,-3.9284
489900,-3.8388
490000,-3.7602
490100,-3.6888
490200,-3.6023
490300,-3.5361
490400,-3.4254
490500,-3.3441
490600,-3.2348
490700,-3.1459
490800,-3.0402
490900,-2.9274
491000,-2.8458
491100,-2.746
491200,-2.6489
491300,-2.5489
491400,-2.4615
491500,-2.3514
491600,-2.2439
491700,-2.1637
491800,-2.073
491900,-2.0132
492000,-1.997
492100,-1.971
492200,-1.971
492300,-1.9845
492400,-2.0469
492500,-2.1133
492600,-2.1869
492700,-2.285
492800,-2.4075
492900,-2.5439
493000,-2.7482
493100,-2.9475
493200,-3.1453
493300,-3.3316
493400,-3.5188
493500,-3.7173
493600,-3.9068
493700,-4.1132
493800,-4.344
493900,-4.554
494000,-4.789
494100,-5.0323
494200,-5.2691
494300,-5.4925
494400,-5.6929
494500,-5.8584
494600,-5.9952
494700,-6.0749
494800,-6.1137
494900,-6.1354
495000,-6.1249
495100,-6.1301
495200,-6.1472
495300,-6.1672
495400,-6.2356
495500,-6.3072
495600,-6.4014
495700,-6.5211
495800,-6.6322
495900,-6.7282
496000,-6.8221
496100,-6.8707
496200,-6.904
496300,-6.9033
496400,-6.8646
496500,-6.7814
496600,-6.6692
496700,-6.552
496800,-6.3952
496900,-6.2399
497000,-6.0841
497100,-5.9335
497200,-5.8142
497300,-5.7134
497400,-5.6271
497500,-5.5871
497600,-5.5396
497700,-5.523
497800,-5.5014
497900,-5.4829
498000,-5.4396
498100,-5.3698
498200,-5.326
498300,-5.2697
498400,-5.2274
498500,-5.2077
498600,-5.208
498700,-5.2532
498800,-5.3434
498900,-5.4702
499000,-5.6113
499100,-5.7649
499200,-5.9071
499300,-6.0356
499400,-6.1494
499500,-6.2221
499600,-6.2513
499700,-6.2547
499800,-6.2293
499900,-6.1601
500000,-6.0647
500100,-5.9735
500200,-5.8836
500300,-5.8121
500400,-5.7623
500500,-5.7504
500600,-5.7482
500700,-5.7771
500800,-5.8277
500900,-5.8946
501000,-5.9353
501100,-5.9643
501200,-5.9799
501300,-5.9873
501400,-5.9658
501500,-5.9373
501600,-5.8937
501700,-5.8647
